,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,France,Germany,Spain
2950,734,False,37,0,152760.24,1,1,1,48990.5,0,False,False,True
2951,763,True,31,7,143966.3,2,1,1,140262.96,1,False,True,False
2952,733,True,51,10,141556.96,1,1,0,130189.53,0,True,False,False
2953,650,False,43,6,0.0,2,1,1,16301.91,0,True,False,False
2954,538,False,33,5,0.0,2,1,0,126962.41,0,True,False,False
2955,577,False,46,1,0.0,1,1,1,158750.53,0,True,False,False
2956,792,True,30,8,0.0,2,1,0,199644.2,0,True,False,False
2957,686,False,41,10,0.0,1,1,1,144272.71,1,True,False,False
2958,589,True,29,2,0.0,2,0,1,98320.27,0,True,False,False
2959,530,True,25,9,162560.32,1,1,0,64129.03,0,True,False,False
2960,778,False,29,7,123229.46,1,1,0,181221.09,0,False,True,False
2961,616,True,31,7,76665.71,2,1,1,163809.08,0,False,False,True
2962,550,True,38,9,140278.99,3,1,1,171457.06,1,True,False,False
2963,655,False,51,3,0.0,2,0,1,15801.02,0,True,False,False
2964,721,True,46,1,115764.32,2,0,0,102950.79,0,True,False,False
2965,499,True,36,5,131142.53,2,1,0,174918.46,0,False,True,False
2966,511,True,45,5,68375.27,1,1,0,193160.25,1,True,False,False
2967,579,False,39,5,117833.3,3,0,0,5831.0,1,False,True,False
2968,696,False,36,7,0.0,2,1,1,82298.59,0,False,False,True
2969,681,True,34,7,0.0,2,0,0,130686.59,0,True,False,False
2970,815,True,45,7,0.0,1,0,1,52885.23,1,True,False,False
2971,681,True,30,2,111093.01,1,1,0,68985.99,0,False,False,True
2972,641,True,42,9,132657.55,1,1,0,35367.19,0,False,False,True
2973,591,False,56,9,128882.49,1,1,1,196241.94,1,True,False,False
2974,565,True,59,9,69129.59,1,1,1,170705.53,0,False,True,False
2975,487,True,37,6,0.0,2,1,1,126477.41,0,True,False,False
2976,729,True,39,4,121404.64,1,1,1,159618.17,0,True,False,False
2977,505,False,45,9,131355.3,3,1,0,195395.33,1,False,False,True
2978,580,False,35,1,102097.33,1,0,1,168285.85,0,True,False,False
2979,642,True,40,1,154863.15,1,1,1,138052.51,0,True,False,False
2980,850,False,41,3,99945.93,2,1,0,71179.31,0,False,False,True
2981,616,True,39,2,121704.32,2,1,0,55556.3,0,False,True,False
2982,526,False,43,3,0.0,2,1,0,31705.19,0,False,False,True
2983,523,True,35,8,138782.76,1,1,1,186118.93,0,False,True,False
2984,663,True,35,9,0.0,2,1,1,195580.28,0,True,False,False
2985,840,True,30,8,136291.71,1,1,0,54113.38,0,True,False,False
2986,570,True,42,0,107856.57,2,1,0,127528.84,0,False,True,False
2987,676,False,26,1,108348.66,1,0,0,60231.74,1,False,True,False
2988,689,True,47,1,93871.95,3,1,0,156878.42,1,True,False,False
2989,703,False,45,1,0.0,1,1,0,182784.11,1,False,False,True
2990,491,True,19,2,125860.2,1,0,0,129690.5,0,False,True,False
2991,584,True,49,8,172713.44,1,1,0,113860.81,0,True,False,False
2992,810,False,51,5,0.0,2,0,1,184524.74,0,True,False,False
2993,745,False,59,8,0.0,1,1,1,36124.98,0,False,False,True
2994,625,False,39,3,130786.92,1,0,1,121316.07,0,True,False,False
2995,535,False,29,2,112367.34,1,1,0,185630.76,0,True,False,False
2996,729,False,45,7,91091.06,2,1,0,71133.12,0,False,False,True
2997,655,False,26,7,106198.5,1,0,1,32020.42,0,True,False,False
2998,751,True,47,5,142669.93,2,1,0,162760.96,0,True,False,False
2999,525,True,33,1,112833.35,1,0,1,175178.56,0,True,False,False
3000,532,False,40,5,0.0,2,0,1,177099.71,0,True,False,False
3001,696,False,43,4,0.0,2,1,1,66406.37,0,False,False,True
3002,786,False,32,2,104336.43,2,0,0,59559.81,0,False,True,False
3003,580,True,55,6,104305.74,1,0,1,175750.21,0,True,False,False
3004,596,True,47,5,140187.1,2,1,1,174311.3,0,False,True,False
3005,683,True,39,4,0.0,2,1,0,171716.81,0,True,False,False
3006,747,False,45,1,114959.12,1,1,0,189362.39,1,True,False,False
3007,602,True,33,5,164704.38,1,0,1,180716.1,1,True,False,False
3008,779,True,62,10,119096.55,1,0,1,116977.89,0,True,False,False
3009,551,True,31,1,0.0,2,1,1,185105.44,0,True,False,False
3010,666,True,47,2,0.0,1,1,0,35046.97,1,True,False,False
3011,526,True,30,8,0.0,1,1,0,36251.0,0,False,False,True
3012,849,False,41,9,115465.28,1,1,0,103174.5,0,True,False,False
3013,471,False,27,4,0.0,2,1,0,122642.09,0,True,False,False
3014,628,True,43,3,184926.61,1,1,0,122937.57,0,False,False,True
3015,674,True,43,8,85957.88,2,1,0,8757.39,0,False,True,False
3016,797,True,32,10,114084.6,1,0,1,125782.29,0,True,False,False
3017,590,False,29,2,166930.76,2,1,0,122487.73,0,False,False,True
3018,588,False,27,8,0.0,1,1,0,20066.38,0,True,False,False
3019,577,True,29,7,0.0,2,1,1,55473.15,0,True,False,False
3020,571,False,38,6,107193.82,2,0,0,38962.94,0,True,False,False
3021,680,True,36,3,116275.12,1,1,1,63795.8,0,True,False,False
3022,648,False,27,7,0.0,2,1,1,163060.43,0,False,False,True
3023,618,True,39,2,91068.56,1,1,0,26578.69,0,True,False,False
3024,648,True,41,5,123049.21,1,0,1,5066.76,0,False,True,False
3025,759,False,39,6,0.0,2,1,1,140497.67,0,True,False,False
3026,585,True,40,7,0.0,2,0,0,146156.98,0,True,False,False
3027,774,False,42,3,137781.65,1,0,0,199316.19,0,True,False,False
3028,697,False,48,2,108128.96,2,1,1,103944.37,0,False,True,False
3029,605,True,39,10,105317.73,2,1,0,138021.36,0,False,False,True
3030,676,True,20,1,80569.73,1,0,0,68621.98,0,True,False,False
3031,678,False,22,4,174852.89,1,1,1,28149.06,0,True,False,False
3032,495,False,45,3,89158.94,3,1,0,135169.76,1,False,False,True
3033,787,False,85,10,0.0,2,1,1,116537.96,0,True,False,False
3034,770,True,36,2,89800.14,1,1,1,105922.69,0,True,False,False
3035,817,True,45,9,101207.75,1,0,0,88211.12,1,False,True,False
3036,659,True,43,1,106086.42,2,1,0,26900.63,0,True,False,False
3037,693,True,21,1,0.0,2,1,1,3494.02,0,True,False,False
3038,744,True,47,9,0.0,2,1,0,113163.17,0,True,False,False
3039,829,False,26,8,101440.36,2,1,1,19324.5,0,False,False,True
3040,716,True,38,4,0.0,2,1,0,189678.7,0,True,False,False
3041,671,True,34,7,106603.74,2,1,1,26387.71,0,True,False,False
3042,835,False,29,10,130420.2,2,0,0,106276.55,0,False,True,False
3043,636,False,38,1,0.0,1,1,0,45015.38,0,True,False,False
3044,649,True,29,2,45022.23,1,1,1,173495.77,0,False,False,True
3045,621,True,27,1,74298.43,1,1,1,52581.96,0,False,True,False
3046,658,False,31,3,133003.03,1,0,1,146339.27,1,False,True,False
3047,784,True,48,7,0.0,2,1,1,182609.97,0,False,False,True
3048,783,False,37,1,136689.66,1,1,0,197890.65,0,False,False,True
3049,615,True,32,4,0.0,2,1,1,6225.63,0,True,False,False
3050,791,False,44,5,0.0,2,1,1,123977.86,1,True,False,False
3051,762,True,53,1,102520.37,1,1,1,170195.4,0,True,False,False
3052,607,True,35,2,0.0,2,1,1,114190.3,0,True,False,False
3053,601,False,34,5,0.0,2,1,0,27022.57,0,True,False,False
3054,540,True,67,1,88382.01,1,0,1,59457.0,0,False,False,True
3055,812,True,44,4,115049.15,2,1,0,165038.41,0,True,False,False
3056,685,True,58,1,104796.54,1,1,1,154181.41,0,True,False,False
3057,680,True,33,1,123082.08,1,1,0,134960.98,0,True,False,False
3058,680,False,58,8,0.0,2,1,1,65708.5,0,False,False,True
3059,631,False,33,8,0.0,2,0,0,117374.22,0,True,False,False
3060,569,False,43,7,0.0,2,1,1,77703.19,0,True,False,False
3061,584,True,33,3,88311.48,2,1,1,177651.38,0,False,True,False
3062,582,False,40,9,0.0,3,1,1,60954.45,0,True,False,False
3063,609,True,32,7,71872.19,1,1,1,151924.9,0,True,False,False
3064,506,True,35,6,110046.93,2,1,0,26318.73,0,False,False,True
3065,503,True,42,8,104430.08,1,1,1,147557.71,0,True,False,False
3066,503,False,28,5,0.0,2,1,0,125918.17,0,True,False,False
3067,806,True,31,10,138653.51,1,1,0,190803.37,0,False,True,False
3068,653,False,31,7,102575.04,1,1,1,11043.54,0,True,False,False
3069,666,True,43,7,137780.74,2,1,1,119100.05,1,True,False,False
3070,674,True,32,2,0.0,2,1,0,140579.17,0,False,False,True
3071,798,True,32,7,0.0,2,0,1,37731.95,0,True,False,False
3072,740,False,30,8,105209.54,1,1,0,1852.58,0,True,False,False
3073,531,False,32,0,109570.21,2,1,1,172049.84,0,False,True,False
3074,614,False,44,6,118715.86,1,1,0,133591.11,1,False,True,False
3075,556,True,35,10,0.0,2,1,1,192751.18,0,True,False,False
3076,678,False,43,2,153393.18,2,1,1,193828.27,0,False,True,False
3077,587,True,33,6,132603.36,1,1,0,55775.72,0,False,True,False
3078,527,False,36,6,0.0,2,1,1,102280.29,0,False,False,True
3079,757,False,34,1,129398.01,2,0,0,44965.44,0,False,True,False
3080,468,True,28,3,0.0,2,1,0,170661.02,0,False,False,True
3081,693,True,29,2,151352.74,1,0,0,197145.89,0,True,False,False
3082,483,False,44,5,136836.49,1,1,0,192359.9,1,True,False,False
3083,466,True,40,4,91592.06,1,1,0,141210.18,1,True,False,False
3084,770,False,30,8,0.0,2,1,0,100557.03,0,True,False,False
3085,734,False,54,3,0.0,1,1,0,130805.54,1,True,False,False
3086,716,False,22,8,0.0,2,1,1,92606.98,0,True,False,False
3087,439,True,36,2,165536.28,2,1,1,123956.83,0,True,False,False
3088,538,True,25,5,62482.95,1,1,1,102758.43,0,False,True,False
3089,743,True,40,8,68155.59,1,1,0,94876.65,0,True,False,False
3090,734,False,43,3,55853.33,2,0,1,94811.85,1,False,False,True
3091,656,True,37,2,0.0,2,0,1,67840.81,0,True,False,False
3092,666,False,31,2,79589.43,1,0,0,4050.57,0,True,False,False
3093,627,True,41,5,100880.76,1,0,1,134665.25,0,False,False,True
3094,480,False,25,3,174330.35,2,0,0,181647.13,0,False,True,False
3095,792,True,19,7,143390.51,1,1,0,33282.84,0,True,False,False
3096,613,True,59,8,91415.76,1,0,0,27965.0,1,False,True,False
3097,476,True,30,3,134366.42,1,1,0,68343.53,0,False,True,False
3098,539,False,24,3,0.0,2,1,1,198161.07,0,True,False,False
3099,696,True,60,8,88786.81,1,1,1,196858.4,0,False,False,True
3100,810,True,35,3,96814.46,2,1,1,120511.03,0,False,True,False
3101,763,True,32,9,160680.41,1,1,0,30886.35,0,False,True,False
3102,640,False,29,3,0.0,2,1,0,2743.69,0,True,False,False
3103,655,False,47,10,0.0,2,1,0,167778.62,0,True,False,False
3104,526,True,31,5,145537.21,1,1,0,132404.64,0,False,True,False
3105,678,False,28,4,0.0,2,1,1,144423.17,1,True,False,False
3106,554,False,45,6,0.0,2,1,1,181204.5,0,True,False,False
3107,597,False,30,2,119370.11,1,1,1,182726.22,1,False,False,True
3108,560,False,28,1,0.0,2,1,1,120880.72,0,False,False,True
3109,850,False,47,10,134381.52,1,0,0,26812.89,1,False,True,False
3110,546,False,74,8,114888.74,2,1,1,66732.63,1,False,True,False
3111,623,True,42,1,149332.48,2,1,0,100834.22,0,False,True,False
3112,698,False,40,7,105061.74,3,1,0,107815.31,1,True,False,False
3113,620,True,32,7,0.0,2,1,1,34665.79,0,True,False,False
3114,619,False,40,10,0.0,1,1,1,147093.84,1,True,False,False
3115,561,True,21,4,0.0,1,1,1,36942.35,0,True,False,False
3116,753,False,39,7,155062.8,1,1,1,16460.77,0,True,False,False
3117,721,True,43,3,88798.34,1,0,0,45610.63,0,False,False,True
3118,451,True,33,6,0.0,2,1,0,184954.11,0,True,False,False
3119,680,False,51,5,143139.87,1,0,0,47795.43,1,False,True,False
3120,590,False,23,7,0.0,2,1,0,196789.9,0,False,False,True
3121,634,True,27,3,107027.52,1,1,0,173425.68,0,False,True,False
3122,676,True,29,4,140720.93,1,1,0,36221.18,0,True,False,False
3123,642,True,30,8,80964.57,2,1,0,174738.2,0,True,False,False
3124,760,True,39,6,178585.46,1,1,0,67131.3,1,True,False,False
3125,736,False,26,4,135889.13,1,1,1,165692.03,0,False,False,True
3126,656,True,43,7,134919.85,1,1,0,194691.95,0,True,False,False
3127,776,True,33,8,115130.34,1,0,0,129525.5,1,False,True,False
3128,832,False,34,6,138190.13,2,0,1,146511.2,0,False,False,True
3129,631,True,37,9,131519.49,2,1,1,51752.18,0,False,True,False
3130,795,False,56,5,0.0,1,1,0,35418.69,1,False,False,True
3131,648,False,39,3,126935.98,2,0,1,57995.74,0,False,True,False
3132,615,True,39,4,133707.09,1,1,1,108152.75,0,True,False,False
3133,682,False,27,1,97893.2,1,1,0,166144.98,0,True,False,False
3134,694,True,34,5,127900.03,1,1,0,101737.8,0,True,False,False
3135,694,True,37,10,143835.47,1,0,1,33326.71,0,True,False,False
3136,607,True,44,0,0.0,2,1,1,81140.09,0,True,False,False
3137,664,True,48,10,0.0,1,1,0,140173.17,1,True,False,False
3138,756,True,60,2,0.0,1,1,1,166513.49,1,True,False,False
3139,645,False,40,3,129596.77,1,1,1,103232.6,0,True,False,False
3140,653,True,30,4,0.0,2,1,0,120736.04,0,False,False,True
3141,710,False,24,2,110407.44,2,0,0,15832.43,1,False,True,False
3142,697,False,76,7,0.0,2,0,1,188772.45,0,True,False,False
3143,619,False,41,8,142015.76,2,1,0,114323.66,0,False,True,False
3144,648,True,55,1,81370.07,1,0,1,181534.04,0,False,False,True
3145,482,False,48,2,69329.47,1,0,0,102640.52,1,False,True,False
3146,548,False,28,8,116755.5,2,1,1,158585.17,1,True,False,False
3147,752,True,44,6,83870.33,1,1,0,178722.24,0,False,False,True
3148,648,False,39,6,130694.89,2,1,1,153955.38,1,True,False,False
3149,643,False,34,8,117451.47,1,1,0,65374.86,0,False,False,True
3150,573,False,35,9,206868.78,2,0,1,102986.15,0,False,True,False
3151,686,False,39,3,111695.62,1,0,0,136643.84,0,True,False,False
3152,644,False,40,9,137285.26,4,1,0,77063.63,1,True,False,False
3153,702,False,29,6,149218.39,1,1,1,9633.01,0,True,False,False
3154,652,True,51,7,0.0,2,0,1,43496.36,0,True,False,False
3155,641,True,32,7,0.0,2,1,1,24267.28,0,False,False,True
3156,692,False,41,8,130701.29,1,1,0,59354.24,1,False,True,False
3157,574,True,34,5,0.0,2,0,0,28269.86,0,False,False,True
3158,643,False,31,3,167949.48,1,1,0,143162.34,0,True,False,False
3159,834,True,23,4,131254.81,1,1,0,20199.3,0,True,False,False
3160,591,True,28,5,0.0,2,1,1,48606.92,0,True,False,False
3161,470,True,34,9,0.0,2,0,1,89013.67,0,False,False,True
3162,608,True,34,7,86656.13,1,0,1,59890.29,0,False,False,True
3163,649,False,37,8,114737.26,1,1,1,106655.88,1,False,True,False
3164,665,False,38,5,0.0,2,1,0,156439.56,0,True,False,False
3165,651,False,39,6,0.0,1,1,0,24176.44,0,True,False,False
3166,555,True,62,4,119817.33,1,0,1,43507.1,1,False,True,False
3167,637,False,48,7,130806.99,2,1,1,132005.85,1,True,False,False
3168,675,False,49,0,0.0,1,1,1,80496.71,1,True,False,False
3169,677,True,40,5,0.0,2,1,0,88947.56,0,False,False,True
3170,850,False,35,2,80931.75,1,0,0,12639.67,1,False,True,False
3171,815,False,56,3,0.0,3,1,1,94248.16,1,True,False,False
3172,665,True,32,1,132178.67,1,0,0,11865.76,0,False,True,False
3173,485,False,27,3,0.0,2,1,0,141449.86,0,True,False,False
3174,577,True,43,6,0.0,2,1,1,149457.81,0,False,False,True
3175,586,False,35,7,164769.02,3,1,0,119814.25,1,True,False,False
3176,722,True,29,1,107233.85,2,1,0,24924.92,0,False,True,False
3177,528,False,27,7,176227.07,2,0,1,139481.53,0,True,False,False
3178,542,False,39,4,109949.39,2,1,1,41268.65,0,True,False,False
3179,552,False,34,5,0.0,2,1,1,1351.41,0,True,False,False
3180,678,False,60,10,117738.81,1,1,0,147489.76,1,True,False,False
3181,575,False,37,9,133292.45,1,1,0,111175.09,0,False,False,True
3182,669,False,43,1,160474.59,1,1,1,95963.14,0,True,False,False
3183,636,True,43,6,0.0,2,1,0,43128.95,0,True,False,False
3184,667,True,55,9,154393.43,1,1,1,137674.96,1,False,True,False
3185,652,False,45,9,110827.49,1,1,1,153383.54,1,False,True,False
3186,637,False,36,10,145750.45,2,1,1,96660.76,0,False,True,False
3187,516,False,45,8,109044.3,1,0,1,115818.16,0,False,False,True
3188,801,False,32,4,75170.54,1,1,1,37898.5,0,True,False,False
3189,692,False,42,2,0.0,2,1,0,145222.93,0,True,False,False
3190,585,False,28,6,105795.9,1,1,1,41219.09,0,True,False,False
3191,590,True,32,5,0.0,2,1,0,59249.83,0,True,False,False
3192,554,True,66,8,0.0,2,1,1,116747.62,0,False,False,True
3193,659,False,49,1,0.0,1,1,0,116249.72,1,True,False,False
3194,690,False,26,3,118097.87,1,1,0,61257.83,0,True,False,False
3195,697,True,29,0,172693.54,1,0,0,141798.98,0,False,True,False
3196,610,True,36,4,129440.3,2,1,0,102638.35,0,True,False,False
3197,599,True,36,4,0.0,2,0,0,13210.56,0,False,False,True
3198,544,True,23,1,96471.2,1,1,0,35550.97,0,True,False,False
3199,548,False,46,1,0.0,1,1,1,104469.06,1,True,False,False
3200,635,True,24,4,140197.18,1,1,1,142935.83,0,False,False,True
3201,722,True,20,6,0.0,2,1,0,195486.28,0,True,False,False
3202,564,False,33,4,135946.26,1,1,0,63170.0,0,True,False,False
3203,719,True,69,3,0.0,2,1,1,58320.06,0,True,False,False
3204,547,True,50,3,81290.02,3,0,1,177747.03,1,False,True,False
3205,850,False,42,8,0.0,1,1,0,19632.64,1,True,False,False
3206,515,True,60,9,113715.36,1,1,0,18424.24,1,False,True,False
3207,667,True,56,2,168883.08,1,0,1,18897.78,0,False,False,True
3208,607,True,36,8,143421.74,1,1,0,97879.02,0,False,True,False
3209,525,True,26,7,153644.39,1,1,1,63197.88,0,True,False,False
3210,606,False,53,1,109330.06,1,1,1,75860.01,0,False,False,True
3211,686,False,27,1,115095.88,2,0,0,78622.46,0,False,True,False
3212,611,True,35,10,0.0,1,1,1,23598.23,1,True,False,False
3213,827,True,46,1,183276.32,1,1,1,13460.27,0,False,False,True
3214,572,True,33,9,68193.72,1,1,0,19998.31,0,True,False,False
3215,726,False,32,8,0.0,2,0,0,185075.63,0,True,False,False
3216,579,True,31,6,139729.54,1,0,1,135815.38,0,False,True,False
3217,598,False,56,4,98365.33,1,1,1,44251.33,0,False,False,True
3218,663,True,36,10,0.0,2,1,0,136349.55,0,True,False,False
3219,505,False,37,10,122453.97,2,1,1,52693.99,0,False,True,False
3220,576,True,30,7,132174.41,2,0,0,93767.03,0,False,True,False
3221,555,False,24,2,0.0,2,0,1,197866.55,0,False,False,True
3222,524,True,30,1,0.0,2,1,0,126812.85,0,True,False,False
3223,776,True,39,2,104349.45,1,0,0,79503.05,0,False,False,True
3224,645,False,41,2,138881.04,1,1,0,129936.53,1,False,True,False
3225,850,False,32,0,116968.91,1,0,0,175094.62,0,False,True,False
3226,603,True,35,1,105346.03,2,1,1,130379.5,0,False,True,False
3227,691,True,26,9,136623.19,1,1,0,153228.0,0,True,False,False
3228,583,False,29,10,0.0,2,1,1,111285.85,0,True,False,False
3229,584,False,66,5,0.0,1,1,0,49553.38,1,True,False,False
3230,679,False,33,6,0.0,2,1,1,98015.85,0,True,False,False
3231,646,True,36,6,124445.52,1,1,0,88481.32,0,True,False,False
3232,559,False,34,5,68999.66,2,1,1,66879.27,0,True,False,False
3233,595,True,36,6,85768.42,1,1,1,24802.77,0,False,False,True
3234,527,True,47,1,0.0,1,1,0,21312.16,1,True,False,False
3235,684,True,34,9,100628.0,2,1,1,190263.78,0,False,False,True
3236,673,False,32,0,0.0,1,1,1,72873.33,0,False,False,True
3237,802,True,38,7,0.0,2,0,1,57764.65,0,False,False,True
3238,675,True,54,6,0.0,1,1,0,110273.84,1,True,False,False
3239,762,False,19,6,0.0,2,1,0,55500.17,0,False,False,True
3240,580,True,50,0,125647.36,1,1,0,57541.08,1,True,False,False
3241,621,False,31,8,100375.39,1,1,1,90384.26,0,False,True,False
3242,411,False,36,10,0.0,1,0,0,120694.35,0,True,False,False
3243,815,True,24,7,171922.72,1,0,1,178028.96,0,True,False,False
3244,631,False,32,2,146810.99,2,1,1,180990.29,0,False,True,False
3245,514,False,45,3,109032.23,1,0,1,155407.21,1,False,True,False
3246,638,True,57,6,0.0,1,1,0,33676.48,1,True,False,False
3247,791,True,25,7,0.0,1,1,0,89666.28,0,False,False,True
3248,516,True,35,5,128653.59,1,1,0,127558.26,0,True,False,False
3249,734,True,37,3,80387.81,1,0,1,77272.62,0,True,False,False
3250,611,True,58,8,0.0,2,0,1,107665.68,1,True,False,False
3251,850,True,43,0,108508.82,3,1,0,184044.8,1,False,True,False
3252,641,True,31,10,155978.17,1,1,0,91510.71,0,True,False,False
3253,585,False,38,5,0.0,1,1,1,87363.56,0,True,False,False
3254,552,True,50,4,121175.56,1,1,0,117505.07,1,False,True,False
3255,507,False,29,4,89349.47,2,0,0,180626.68,0,True,False,False
3256,735,True,38,7,86131.71,2,0,0,93478.96,0,False,False,True
3257,707,False,58,3,102346.86,1,1,1,114672.64,0,True,False,False
3258,698,False,36,7,121263.62,1,1,1,13387.88,0,False,True,False
3259,841,True,31,2,0.0,2,1,0,173240.52,0,True,False,False
3260,688,False,33,2,0.0,1,0,0,27557.18,1,False,False,True
3261,614,True,51,3,0.0,2,1,1,5552.37,0,True,False,False
3262,511,True,48,6,149726.08,1,0,0,88307.87,1,False,True,False
3263,447,True,43,2,0.0,2,1,0,33879.26,1,True,False,False
3264,738,True,35,5,161274.05,2,1,0,181429.87,0,True,False,False
3265,422,False,33,2,0.0,2,1,0,102655.31,0,True,False,False
3266,537,True,30,1,103138.17,1,1,1,96555.42,0,False,False,True
3267,707,False,40,3,109628.44,1,1,0,189366.03,0,False,True,False
3268,690,True,54,5,0.0,1,1,0,12847.61,1,True,False,False
3269,664,True,33,7,97286.16,2,1,0,143433.33,0,False,True,False
3270,850,False,33,7,118004.26,1,1,0,183983.82,0,True,False,False
3271,584,True,32,9,85534.83,1,0,0,169137.24,0,False,False,True
3272,728,False,59,4,0.0,1,1,1,163365.85,1,True,False,False
3273,560,False,43,4,95140.44,2,1,0,123181.44,1,False,False,True
3274,629,False,31,6,0.0,1,1,1,16447.6,1,True,False,False
3275,658,True,25,3,0.0,2,0,1,173948.4,0,True,False,False
3276,794,False,54,1,75900.84,1,1,1,192154.66,0,False,True,False
3277,790,False,41,2,126619.27,1,1,0,198224.38,0,True,False,False
3278,640,True,44,7,111833.47,1,1,0,67202.74,0,True,False,False
3279,652,True,37,7,0.0,2,1,0,68789.93,0,False,False,True
